,endTime,artistName,trackName,msPlayed,track_id,artist_name_track,artist_pop,album,track_pop,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
191,2023-03-14 22:20,Dance Fruits Music,One More Time,10814,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,79,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
192,2023-03-14 22:18,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,56,Cheers to the Fall,74,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
193,2023-03-14 22:16,Dance Fruits Music,Cha Cha Slide,127059,1vvBUZseJ7fwYPX1NedOLd,Freddie Dredd,75,Cha Cha,70,aesthetic rap,meme rap,phonk,,,,,,,0.792,0.698,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,173938,4
194,2023-03-14 22:14,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,73,Cups,53,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
195,2023-03-14 22:12,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,3fbGgsysR0OKzsdr20HD4T,Fedde Le Grand,59,Put Your Hands Up For Detroit,39,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,,,0.908,0.931,-5.93,0.174,0.00151,0.798,0.0626,0.265,128.016,393333,4
196,2023-03-14 22:10,P!nk,U + Ur Hand,159300,1iOJQhxKSJ7dg3Dk03yPnl,P!nk,82,I'm Not Dead,69,dance pop,pop,,,,,,,,0.709,0.891,-3.688,0.0528,0.00144,0,0.034,0.886,141.04,214387,4
197,2023-03-14 22:07,P!nk,Who Knew,208493,2hns6Dv29Yrg68AVTJiAyA,P!nk,82,I'm Not Dead,76,dance pop,pop,,,,,,,,0.688,0.734,-4.569,0.0274,0.00462,0,0.0756,0.46,140.004,208493,4
198,2023-03-14 22:04,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,7K5dzhGda2vRTaAWYI3hrb,P!nk,82,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",71,dance pop,pop,,,,,,,,0.632,0.702,-5.92,0.148,0.0114,0,0.108,0.523,162.958,215414,4
199,2023-03-14 22:00,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,77,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
200,2023-03-14 22:00,Eros Ramazzotti,Una Emocion para Siempre,3539,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,69,9 (Spanish Version),63,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43e-05,0.291,0.862,119.869,236587,4
201,2023-03-14 21:58,Öwnboss,Move Your Body,610,6GomT970rCOkKAyyrwJeZi,Öwnboss,66,Move Your Body,81,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
202,2023-03-14 21:57,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,73,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
203,2023-03-14 21:57,MELON,Blue (Da Ba Dee),2738,5WyD2lZhEeTNg91oEF0TYK,MELON,71,Blue (Da Ba Dee),63,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
204,2023-03-14 21:55,Shouse,Love Tonight (David Guetta Remix Edit),9617,6OufwUcCqo81guU2jAlDVP,Shouse,69,Love Tonight,76,aussietronica,,,,,,,,,0.727,0.681,-7.114,0.0265,0.00214,0.000307,0.0861,0.448,123.028,241970,4
205,2023-03-14 21:55,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,73,Drunken Sailor (Sea Shanty),55,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
206,2023-03-14 21:52,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,73,Thunder,81,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
207,2023-03-14 21:50,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),2250,3fbGgsysR0OKzsdr20HD4T,Fedde Le Grand,59,Put Your Hands Up For Detroit,39,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,,,0.908,0.931,-5.93,0.174,0.00151,0.798,0.0626,0.265,128.016,393333,4
208,2023-03-14 07:22,Dance Fruits Music,Drunken Sailor (Sea Shanty),26179,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,73,Drunken Sailor (Sea Shanty),55,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
209,2023-03-14 07:22,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,73,Thunder,81,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
210,2023-03-14 07:19,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,67,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
211,2023-03-14 07:16,Dance Fruits Music,Freed From Desire,144065,3u5N55tHf7hXATSQrjBh2q,Gala,62,Come Into My Life (The Album),80,eurodance,hip house,italo dance,,,,,,,0.704,0.861,-4.221,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,4
212,2023-03-14 07:14,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,79,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
213,2023-03-14 07:12,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,73,Cola,54,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
214,2023-03-14 07:10,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,56,Cheers to the Fall,74,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
215,2023-03-14 07:08,Dance Fruits Music,Cha Cha Slide,127059,1vvBUZseJ7fwYPX1NedOLd,Freddie Dredd,75,Cha Cha,70,aesthetic rap,meme rap,phonk,,,,,,,0.792,0.698,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,173938,4
216,2023-03-14 07:06,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,73,Cups,53,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
217,2023-03-14 07:03,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,3fbGgsysR0OKzsdr20HD4T,Fedde Le Grand,59,Put Your Hands Up For Detroit,39,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,,,0.908,0.931,-5.93,0.174,0.00151,0.798,0.0626,0.265,128.016,393333,4
218,2023-03-13 21:07,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,8729,4cG7HUWYHBV6R6tHn1gxrl,Riton,67,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
219,2023-03-13 21:00,Dance Fruits Music,Freed From Desire,144065,3u5N55tHf7hXATSQrjBh2q,Gala,62,Come Into My Life (The Album),80,eurodance,hip house,italo dance,,,,,,,0.704,0.861,-4.221,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,4
220,2023-03-13 20:58,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,79,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
221,2023-03-13 20:56,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,73,Cola,54,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
222,2023-03-13 20:54,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,56,Cheers to the Fall,74,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
223,2023-03-13 20:52,Dance Fruits Music,Cha Cha Slide,127059,1vvBUZseJ7fwYPX1NedOLd,Freddie Dredd,75,Cha Cha,70,aesthetic rap,meme rap,phonk,,,,,,,0.792,0.698,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,173938,4
224,2023-03-13 20:50,Dance Fruits Music,Cups,136567,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,73,Cups,53,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
225,2023-03-13 20:47,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,77,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
226,2023-03-13 20:45,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,73,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
227,2023-03-13 20:42,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,73,Drunken Sailor (Sea Shanty),55,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
228,2023-03-13 20:40,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,73,Thunder,81,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
229,2023-03-13 20:37,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),72000,3fbGgsysR0OKzsdr20HD4T,Fedde Le Grand,59,Put Your Hands Up For Detroit,39,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,,,0.908,0.931,-5.93,0.174,0.00151,0.798,0.0626,0.265,128.016,393333,4
230,2023-03-13 20:33,Dio,Rainbow In The Dark,45139,2PpNgmrS9mAyrkRAwn6YPq,Dio,62,Holy Diver,66,album rock,glam metal,hard rock,metal,rock,speed metal,,,,0.512,0.947,-5.659,0.0401,0.000692,0.114,0.0283,0.612,117.461,256933,4
231,2023-03-13 08:33,Fox Stevenson,Can't Even Tell,191257,1q6xRbz1m4DqhygVCay9ny,Fox Stevenson,57,Can't Even Tell,35,complextro,dancefloor dnb,electro house,,,,,,,0.652,0.817,-3.175,0.037,0.00383,0,0.109,0.636,91.995,191258,4
232,2023-03-13 08:30,1991,Feels,175517,None,None,None,None,None,N,o,n,e,,,,,,None,None,None,None,None,None,None,None,None,None,None
233,2023-03-13 08:27,NVBR,Dance Dance x Hung Up - Remix,223006,194lppukv9RRDj2yqHrO6N,NVBR,59,Dance Dance x Hung Up (Remix),60,sped up,,,,,,,,,0.623,0.574,-8.433,0.0547,0.0025,0.000195,0.296,0.488,124.95,223007,4
234,2023-03-13 08:23,Lizzo,About Damn Time,191937,1PckUlxKqWQs3RlWXVBLw3,Lizzo,77,About Damn Time,82,escape room,minnesota hip hop,pop,trap queen,,,,,,0.836,0.743,-6.305,0.0656,0.0995,0,0.335,0.722,108.966,191822,4
235,2023-03-13 08:20,Lizzo,2 Be Loved (Am I Ready),187107,2rmwqU7yzTvzkiaRV53DpT,Lizzo,77,Special,81,escape room,minnesota hip hop,pop,trap queen,,,,,,0.721,0.769,-4.111,0.105,0.0922,0,0.0817,0.915,155.932,187108,4
236,2023-03-13 08:17,Eros Ramazzotti,Un'emozione per sempre,236586,1Hd8GLavCUUUx3GJdunJ4E,Eros Ramazzotti,69,9,62,italian adult pop,mexican pop,,,,,,,,0.675,0.823,-4.513,0.0305,0.0967,0,0.265,0.817,119.902,236587,4
237,2023-03-13 08:13,RAYE,Escapism.,272373,5mHdCZtVyb4DcJw8799hZp,RAYE,79,My 21st Century Blues,91,uk contemporary r&b,uk pop,,,,,,,,0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,4
238,2023-03-13 08:09,OneRepublic,I Ain't Worried,148485,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,83,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",93,piano rock,pop,,,,,,,,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4
239,2023-03-13 08:06,Ellie Goulding,Lights,245853,11ozIUBoXAgRTVWelDn4pL,Ellie Goulding,82,An Introduction To Ellie Goulding EP,67,indietronica,metropopolis,pop,uk pop,,,,,,0.703,0.731,-6.283,0.0311,0.0721,0.00191,0.138,0.719,120.028,244267,4
240,2023-03-13 08:02,P!nk,Never Gonna Not Dance Again,225789,6sZo5nJIsFWXefRCCexpx0,P!nk,82,Never Gonna Not Dance Again,77,dance pop,pop,,,,,,,,0.668,0.802,-4.005,0.0917,0.0273,0,0.163,0.769,113.796,225789,4
241,2023-03-13 07:51,George Ezra,Green Green Grass,167613,4N5s8lPTsjI9EGP7K4SXzB,George Ezra,75,Gold Rush Kid,83,folk-pop,neo-singer-songwriter,,,,,,,,0.685,0.738,-4.413,0.0595,0.0695,0,0.128,0.8,112.972,167614,4
242,2023-03-13 07:48,Alestorm,Keelhauled,222253,2FBmddNjVLziN4AxfUmdQe,Alestorm,57,Black Sails at Midnight,55,british power metal,comic metal,pirate,power metal,scottish metal,,,,,0.477,0.965,-3.245,0.155,0.000706,1.03e-06,0.301,0.584,110.015,222253,4
243,2023-03-13 07:45,P!nk,So What,215160,0JiY190vktuhSGN6aqJdrt,P!nk,82,Funhouse (Expanded Edition),79,dance pop,pop,,,,,,,,0.534,0.87,-3.078,0.0425,0.000334,0,0.241,0.462,126.019,215160,4
244,2023-03-13 07:41,P!nk,Raise Your Glass,202960,1gv4xPanImH17bKZ9rOveR,P!nk,82,Raise Your Glass,80,dance pop,pop,,,,,,,,0.7,0.709,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,202960,4
245,2023-03-13 07:38,P!nk,Get the Party Started,192533,02jcEwywffn3Tsb48fXmlW,P!nk,82,M!ssundaztood (Expanded Edition),72,dance pop,pop,,,,,,,,0.802,0.903,-3.267,0.046,0.0011,0,0.173,0.96,128.93,192533,4
246,2023-03-13 07:35,P!nk,True Love (feat. Lily Allen),230733,1QNqrsNQ1JVLEwncov3lEY,P!nk,82,The Truth About Love,71,dance pop,pop,,,,,,,,0.457,0.823,-4.76,0.311,0.00144,0,0.108,0.578,192.205,230733,4
247,2023-03-13 07:31,P!nk,U + Ur Hand,214386,1iOJQhxKSJ7dg3Dk03yPnl,P!nk,82,I'm Not Dead,69,dance pop,pop,,,,,,,,0.709,0.891,-3.688,0.0528,0.00144,0,0.034,0.886,141.04,214387,4
248,2023-03-13 07:27,P!nk,Who Knew,208493,2hns6Dv29Yrg68AVTJiAyA,P!nk,82,I'm Not Dead,76,dance pop,pop,,,,,,,,0.688,0.734,-4.569,0.0274,0.00462,0,0.0756,0.46,140.004,208493,4
249,2023-03-13 07:24,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,7K5dzhGda2vRTaAWYI3hrb,P!nk,82,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",71,dance pop,pop,,,,,,,,0.632,0.702,-5.92,0.148,0.0114,0,0.108,0.523,162.958,215414,4
250,2023-03-13 07:20,P!nk,Funhouse,204626,1uexV2mYuZmLhVz4G5LUZv,P!nk,82,Funhouse (Expanded Edition),61,dance pop,pop,,,,,,,,0.792,0.864,-3.04,0.0338,0.00503,1.64e-06,0.0375,0.832,103.932,204627,4
251,2023-03-13 07:17,Harry Styles,Music For a Sushi Restaurant,193813,5LYMamLv12UPbemOaTPyeV,Harry Styles,88,Harry's House,82,pop,,,,,,,,,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041,193813,4
252,2023-03-13 07:14,Nathan Dawe,Lighter (feat. KSI),182439,5lWUeSYO61UYgNlFlqcwYl,Nathan Dawe,66,Lighter (feat. KSI),63,pop dance,uk dance,,,,,,,,0.703,0.837,-3.606,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,182439,4
253,2023-03-13 07:11,MKTO,Classic,175426,6FE2iI43OZnszFLuLtvvmg,MKTO,66,MKTO,83,pop,post-teen pop,,,,,,,,0.72,0.791,-4.689,0.124,0.0384,0,0.157,0.756,102.071,175427,4
254,2023-03-13 07:08,Céline Dion,The Prayer,15429,6zlY4xmlgqvn4LxjzoS2mz,Céline Dion,74,These are Special Times,64,canadian pop,,,,,,,,,0.186,0.321,-8.513,0.0338,0.821,3.59e-06,0.115,0.0505,81.915,268933,5
255,2023-03-13 07:07,Eros Ramazzotti,Una Emocion para Siempre,236586,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,69,9 (Spanish Version),63,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43e-05,0.291,0.862,119.869,236587,4
256,2023-03-13 07:03,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,77,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
257,2023-03-13 07:01,Öwnboss,Move Your Body,157444,6GomT970rCOkKAyyrwJeZi,Öwnboss,66,Move Your Body,81,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
258,2023-03-13 06:58,MELON,Blue (Da Ba Dee),132479,5WyD2lZhEeTNg91oEF0TYK,MELON,71,Blue (Da Ba Dee),63,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
259,2023-03-13 06:56,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,73,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
260,2023-03-13 06:54,Dance Fruits Music,Hello,158181,2uV2Jnqoa5oRnoGfNt19SP,Dance Fruits Music,73,Black Beatles,53,lo-fi product,,,,,,,,,0.779,0.794,-7.247,0.0586,0.081,1.75e-05,0.0681,0.494,125.022,140225,4
261,2023-03-13 06:51,Dance Fruits Music,Better Off Alone,155559,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,73,Better Off Alone,60,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
262,2023-03-13 06:48,Alesso,When I’m Gone (with Katy Perry),161266,5902W4uHWzhtOff1UK7the,Alesso,75,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,progressive electro house,tropical house,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
263,2023-03-13 06:46,Tiësto,Don't Be Shy,140500,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,84,Don't Be Shy,80,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
264,2023-03-13 06:43,Dance Fruits Music,SUMMER JAM,142080,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,73,SUMMER JAM,54,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.8e-06,0.423,0.202,125.02,142080,4
265,2023-03-13 06:41,Dance Fruits Music,STAY,122056,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,64,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
266,2023-03-13 06:39,Dance Fruits Music,The Rhythm Of The Night,148062,46tcH6oyF61incTXuv4eHm,Dance Fruits Music,73,Dance Fruits Music,48,lo-fi product,,,,,,,,,0.751,0.967,-3.145,0.0791,0.00407,0.675,0.0859,0.391,126.969,148062,4
267,2023-03-13 06:37,ATB,Your Love (9PM),150052,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),79,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4
268,2023-03-13 06:34,Shouse,Love Tonight (David Guetta Remix Edit),158095,6OufwUcCqo81guU2jAlDVP,Shouse,69,Love Tonight,76,aussietronica,,,,,,,,,0.727,0.681,-7.114,0.0265,0.00214,0.000307,0.0861,0.448,123.028,241970,4
269,2023-03-13 06:32,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,73,Drunken Sailor (Sea Shanty),55,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
270,2023-03-13 06:29,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,73,Thunder,81,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
271,2023-03-13 06:26,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,67,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
272,2023-03-13 06:24,Dance Fruits Music,Freed From Desire,144065,3u5N55tHf7hXATSQrjBh2q,Gala,62,Come Into My Life (The Album),80,eurodance,hip house,italo dance,,,,,,,0.704,0.861,-4.221,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,4
273,2023-03-13 06:21,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,79,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
274,2023-03-13 06:19,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,73,Cola,54,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
275,2023-03-13 06:17,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,56,Cheers to the Fall,74,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
276,2023-03-13 06:15,Dance Fruits Music,Cha Cha Slide,127059,1vvBUZseJ7fwYPX1NedOLd,Freddie Dredd,75,Cha Cha,70,aesthetic rap,meme rap,phonk,,,,,,,0.792,0.698,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,173938,4
277,2023-03-13 06:13,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,73,Cups,53,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
278,2023-03-13 06:11,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,3fbGgsysR0OKzsdr20HD4T,Fedde Le Grand,59,Put Your Hands Up For Detroit,39,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,,,0.908,0.931,-5.93,0.174,0.00151,0.798,0.0626,0.265,128.016,393333,4
279,2023-03-13 06:09,Dance Fruits Music,Freed From Desire,743,3u5N55tHf7hXATSQrjBh2q,Gala,62,Come Into My Life (The Album),80,eurodance,hip house,italo dance,,,,,,,0.704,0.861,-4.221,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,4
280,2023-03-12 22:37,Dance Fruits Music,One More Time,132682,0DiWol3AO6WpXZgp0goxAV,Daft Punk,82,Discovery,79,electro,filter house,rock,,,,,,,0.613,0.697,-8.618,0.133,0.0194,0,0.332,0.476,122.746,320357,4
281,2023-03-12 22:37,Dance Fruits Music,Freed From Desire,29193,3u5N55tHf7hXATSQrjBh2q,Gala,62,Come Into My Life (The Album),80,eurodance,hip house,italo dance,,,,,,,0.704,0.861,-4.221,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,4
282,2023-03-12 22:34,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,73,Cola,54,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
283,2023-03-12 22:32,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,56,Cheers to the Fall,74,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
284,2023-03-12 22:31,Dance Fruits Music,Cha Cha Slide,127059,1vvBUZseJ7fwYPX1NedOLd,Freddie Dredd,75,Cha Cha,70,aesthetic rap,meme rap,phonk,,,,,,,0.792,0.698,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,173938,4
285,2023-03-12 22:29,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,73,Cups,53,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
286,2023-03-12 22:26,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,77,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
287,2023-03-12 22:24,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,73,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
